friendly_name,original_field_name,page,field_type,caption,state_options,max_length,access
p2_topmostsubform_0_page2_0_table_line33a_b_0_rowb_0_f2_51_0,topmostSubform[0].Page2[0].Table_Line33a-b[0].RowB[0].f2_51[0],2,Text,,,10,
p2_topmostsubform_0_page2_0_table_line33c_f_0_rowa_0_f2_52_0,topmostSubform[0].Page2[0].Table_Line33c-f[0].RowA[0].f2_52[0],2,Text,,,,
p2_topmostsubform_0_page2_0_table_line33c_f_0_rowa_0_f2_53_0,topmostSubform[0].Page2[0].Table_Line33c-f[0].RowA[0].f2_53[0],2,Text,,,,
p2_topmostsubform_0_page2_0_table_line33c_f_0_rowa_0_f2_54_0,topmostSubform[0].Page2[0].Table_Line33c-f[0].RowA[0].f2_54[0],2,Text,,,,
p2_topmostsubform_0_page2_0_table_line33c_f_0_rowa_0_f2_55_0,topmostSubform[0].Page2[0].Table_Line33c-f[0].RowA[0].f2_55[0],2,Text,,,,
p2_topmostsubform_0_page2_0_table_line33c_f_0_rowb_0_f2_56_0,topmostSubform[0].Page2[0].Table_Line33c-f[0].RowB[0].f2_56[0],2,Text,,,,
p2_topmostsubform_0_page2_0_table_line33c_f_0_rowb_0_f2_57_0,topmostSubform[0].Page2[0].Table_Line33c-f[0].RowB[0].f2_57[0],2,Text,,,,
p2_topmostsubform_0_page2_0_table_line33c_f_0_rowb_0_f2_58_0,topmostSubform[0].Page2[0].Table_Line33c-f[0].RowB[0].f2_58[0],2,Text,,,,
p2_topmostsubform_0_page2_0_table_line33c_f_0_rowb_0_f2_59_0,topmostSubform[0].Page2[0].Table_Line33c-f[0].RowB[0].f2_59[0],2,Text,,,,
p2_topmostsubform_0_page2_0_f2_60_0,topmostSubform[0].Page2[0].f2_60[0],2,Text,,,,readOnly
p2_topmostsubform_0_page2_0_f2_61_0,topmostSubform[0].Page2[0].f2_61[0],2,Text,,,,
p2_topmostsubform_0_page2_0_f2_62_0,topmostSubform[0].Page2[0].f2_62[0],2,Text,,,,readOnly
p2_topmostsubform_0_page2_0_f2_63_0,topmostSubform[0].Page2[0].f2_63[0],2,Text,,,,
p2_topmostsubform_0_page2_0_f2_64_0,topmostSubform[0].Page2[0].f2_64[0],2,Text,,,,
